original_url,action,new_url,source_ids,note
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIwMg%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIwMg%3D%3D,cmpj0yns10fevplb91f6tcl0q,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIwMQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIwMQ%3D%3D,cmpj0ynm00fepplb91959ec7q,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxOQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxOQ%3D%3D,cmpj0yoei0ffjplb9neryp3fi,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIyMQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIyMQ%3D%3D,cmpj0yok60ffpplb9h4stcpxx,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxMw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxMw%3D%3D,cmpj0ynxw0ff1plb92d1cg0yp,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxNA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxNA%3D%3D,cmpj0yo3m0ff7plb99854mzzc,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxNw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIxNw%3D%3D,cmpj0yo8y0ffdplb9kzv8eg6s,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMA%3D%3D,cmpj0ytxu0ffvplb9s29268p7,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMw%3D%3D,cmpj0yufn0fg7plb9ywb06l4t,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMg%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzMg%3D%3D,cmpj0yu9w0fg1plb92ug6rejq,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1MQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1MQ%3D%3D,cmpj0yv2v0fgvplb9bihkcnch,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzNQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzNQ%3D%3D,cmpj0yulh0fgdplb90auz1o02,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzOA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDIzOA%3D%3D,cmpj0yuqz0fgjplb9zoy75you,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1Mg%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1Mg%3D%3D,cmpj0yv8p0fh1plb9qmgxwneo,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI0MA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI0MA%3D%3D,cmpj0yuww0fgpplb9y7gakmts,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1Nw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1Nw%3D%3D,cmpj0yvkw0fhdplb9z13wnf6z,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1OQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1OQ%3D%3D,cmpj0yvrs0fhjplb9dhuf5e52,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1NQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI1NQ%3D%3D,cmpj0yven0fh7plb9d31b24gq,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2MA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2MA%3D%3D,cmpj0yvxn0fhpplb924ewpep9,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2MQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2MQ%3D%3D,cmpj0yw4g0fhvplb9430edwz6,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2NQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2NQ%3D%3D,cmpj0ywan0fi1plb9vqfs10e2,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2Nw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2Nw%3D%3D,cmpj0ywgd0fi7plb9phqm222d,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3Mw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3Mw%3D%3D,cmpj0ywsz0fijplb93l2n52pk,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2OQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI2OQ%3D%3D,cmpj0ywm80fidplb9geeopmoe,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3Nw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3Nw%3D%3D,cmpj0yx4i0fivplb9urig4p23,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5NQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5NQ%3D%3D,cmpj0z70m0fjpplb9qs539otj,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3NQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3NQ%3D%3D,cmpj0ywyt0fipplb9o1vul30w,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI4NQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI4NQ%3D%3D,cmpj0z6n50fjdplb9d994x79e,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3OA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI3OA%3D%3D,cmpj0yxa80fj1plb910qrjeka,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI4MA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI4MA%3D%3D,cmpj0z6hm0fj7plb92veoy5dv,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5Mw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5Mw%3D%3D,cmpj0z6t50fjjplb9qg4zx0il,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwMw%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwMw%3D%3D,cmpj0z7cv0fk1plb962qyqrr4,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5Ng%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDI5Ng%3D%3D,cmpj0z7720fjvplb98qsbp63o,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxMQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxMQ%3D%3D,cmpj0z7zr0fkpplb9cqdizhj6,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwNQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwNQ%3D%3D,cmpj0z7ir0fk7plb9ihiv0z5i,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxMA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxMA%3D%3D,cmpj0z7tx0fkjplb920wowuzm,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwNg%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMwNg%3D%3D,cmpj0z7oa0fkdplb9hhgb1kof,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxNg%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxNg%3D%3D,cmpj0z8bj0fl1plb9ae9spibz,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxOA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxOA%3D%3D,cmpj0z8gx0fl7plb9ioqsfr56,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxNQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMxNQ%3D%3D,cmpj0z85r0fkvplb97vw75e3a,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyMQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyMQ%3D%3D,cmpj0z8mr0fldplb9tg6xya3g,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyOQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyOQ%3D%3D,cmpj0z8yq0flpplb909ydmexd,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyOA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMyOA%3D%3D,cmpj0z8sk0fljplb9z9u8drbg,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMzNQ%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDMzNQ%3D%3D,cmpj0z9440flvplb9f8g73krf,404: 404 Not Found
https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDM1MA%3D%3D,no_fix,https://aa.archives.gov.tw/ELK/SearchDetailed?SystemID=MDAwMDAyNDM1MA%3D%3D,cmpj0z9nc0fmdplb99mmd4y0y,404: 404 Not Found
